Date,BNDX,EMB,MUB,VAW,VEA,VHT,VWO,EFA,EEM,VGIT
7/14/2015,45.85067368,34.21727753,55.11240768,82.11364746,94.33443451,94.52927399,34.03852844,57.45490265,130.8925629,33.93385696
7/15/2015,46.04364777,33.82894135,54.90916061,82.11364746,94.28224945,93.59760284,33.90399933,57.57984161,130.9016113,33.51899338
7/16/2015,46.06119919,34.25257874,55.38340378,82.33144379,94.36050415,93.36908722,34.18989563,57.54415894,131.7364349,33.91692734
7/17/2015,46.09628296,34.20844269,55.29024506,82.36145782,94.52578735,92.56044769,34.13943481,57.48168182,131.6548157,33.9084549
7/20/2015,46.18399811,33.98780823,55.43420792,82.24884033,94.54318237,91.71668243,34.21511459,57.40135193,131.8997498,33.6967926
7/21/2015,46.15769196,33.99663162,55.2733078,82.3013916,94.62147522,91.1717453,34.12262344,57.4906044,131.319046,33.70526505
7/22/2015,46.20153046,33.51121521,54.84988403,82.35393524,94.69102478,90.8465271,33.83672714,57.47272873,131.6003418,33.25653458
7/23/2015,46.29803467,33.18466568,54.70591736,82.13621521,94.80409241,89.60725403,33.72740936,57.6601944,131.1375732,32.97713852
7/24/2015,46.38576126,32.70807648,54.10466385,81.8358078,94.88237,87.76148987,33.36584091,57.71374893,127.9979553,32.5030098
7/27/2015,46.40329742,32.09027863,53.70665359,81.51291656,94.95196533,86.82100677,33.15560913,57.87440109,127.5805817,31.77489853
7/28/2015,46.35946274,32.41683197,54.38412476,81.6556015,94.8649826,88.6579895,33.5676384,57.74052811,129.8309021,32.07968521
7/29/2015,46.34189987,32.73455811,54.57889175,82.07613373,94.76929474,89.60725403,33.6853714,57.69589615,129.8943939,32.37601471
7/30/2015,46.44715118,32.40800476,54.53656006,82.33892822,94.77802277,89.9500351,33.66854477,57.72266006,129.7765045,32.17282867
7/31/2015,46.47347641,32.7610321,54.85835648,82.34646606,94.9693985,89.67756653,33.82831573,57.9814949,130.6475677,32.44374847
8/3/2015,46.50069046,32.2138443,54.71439362,81.98384857,95.09139252,88.97441864,33.72740936,58.00474548,130.5568085,31.91036224
8/4/2015,46.47436142,32.32857513,54.75673294,82.10447693,94.89091492,89.33478546,33.76103592,57.79917526,130.4661255,32.01196671
8/5/2015,46.2987442,32.33739853,55.04466248,82.02156067,94.84732819,89.83577728,33.9376297,57.64724731,131.4460754,32.04581833
8/6/2015,46.50946808,32.0549736,54.81600952,81.72758484,94.89091492,89.54573822,33.78626633,57.7902565,128.4788818,31.8172226
8/7/2015,46.44801331,32.03731918,54.71439362,81.76525879,94.90831757,88.29763794,33.75263596,57.86172485,128.0343018,31.78336334
8/10/2015,46.36898804,32.57569504,55.38340378,81.78033447,94.66430664,90.57408905,34.16465759,57.77238083,128.9507141,32.3252182
8/11/2015,46.54459381,31.86080933,54.53656006,81.802948,95.08266449,88.88651276,33.62651443,57.99580765,128.0161438,31.63096809
8/12/2015,46.55338287,31.36656952,54.14700317,81.84815979,94.83863068,89.009552,33.40788269,58.03155518,128.1159058,31.13990402
8/13/2015,46.52702332,31.3136158,54.11312866,81.78033447,94.93450165,88.76348114,33.39947128,57.8975029,127.7529602,31.08063316
8/14/2015,46.46556091,31.35773849,54.19781494,81.82557678,94.94321442,89.29962158,33.45832443,57.84386063,127.9344559,31.17376137
8/17/2015,46.54459381,31.01353645,54.09620285,81.87834167,94.95193481,89.93244934,33.39105606,57.93326187,129.5042572,30.84356499
8/18/2015,46.49189377,30.67816162,53.68971252,81.58433533,94.81243896,89.24687958,33.13038635,57.8975029,129.2048035,30.48796463
8/19/2015,46.57093048,30.29866219,53.21548462,81.36573029,95.03037262,88.15699768,32.86131287,58.13880157,128.5332947,30.07312012
8/20/2015,46.62361908,29.82207489,51.92827988,81.07178497,95.00421906,86.59252167,32.05406952,58.18349075,125.3120804,29.61592484
8/21/2015,46.59728241,28.90419769,50.74269867,80.72502899,95.21339417,84.42153931,31.24684525,58.33543777,121.7096939,28.66767311
8/24/2015,46.49189377,27.64211845,48.98973465,79.55662537,94.92573547,80.97614288,30.19573593,58.50524139,117.0819321,27.2537632
8/25/2015,46.22850418,27.9951458,49.455513,80.17472839,94.76889038,79.59619141,30.49845695,58.25499725,115.430481,27.62628746
8/26/2015,46.27241135,28.9218483,50.62414551,80.15966034,94.68171692,81.52986145,31.28886223,58.0941391,120.2669067,28.583004
8/27/2015,46.24605179,30.20157623,51.2423439,81.32050323,94.91706848,84.55338287,31.70090485,58.06731033,122.598938,29.73444939
8/28/2015,46.2636261,29.81324768,51.16612244,81.37328339,94.93450165,85.04557037,31.61680984,58.04942703,122.453743,29.3026619
8/31/2015,46.14949036,29.86619949,50.78505325,81.41847992,94.86477661,84.74674988,31.38137245,57.93326187,120.1217346,29.24339676
9/1/2015,46.26990128,28.7100296,49.082901,81.47984314,95.15999603,82.21541595,30.35550499,58.13460159,116.9276505,28.10041618
9/2/2015,46.25232315,29.12484169,49.8111763,81.1240387,95.02024078,83.10314941,30.82640266,58.0182724,119.3958206,28.52374649
9/3/2015,46.35779953,29.23957443,49.92973709,81.547966,95.09886169,83.66567993,30.86843109,58.23305511,118.4158173,28.65073967
9/4/2015,46.49843597,28.36582565,48.78650665,81.48738861,95.2036438,82.11872864,30.17892838,58.26885223,117.1001129,27.75328827
9/8/2015,46.59512711,29.26604843,50.21766281,81.45714569,94.94161987,84.04360962,31.05342293,58.03616333,120.5300446,28.68461037
9/9/2015,46.44568634,29.11601448,50.01442337,81.72966766,94.95912933,83.37561035,30.93571854,58.09880066,118.6608276,28.52374649
9/10/2015,46.41932678,29.41609192,50.34469604,81.60852814,94.85428619,83.42836761,31.13751984,58.02721786,119.8404465,28.73540497
9/11/2015,46.45449448,29.53081703,50.33621979,81.62365723,94.88924408,83.21741486,31.12910461,58.10775757,120.8023148,28.84547043
9/14/2015,46.42811203,29.48669434,49.95514297,81.67666626,94.85428619,82.2593689,30.90208244,58.17937851,120.412117,28.84547043
9/15/2015,46.36658096,29.76911545,50.29388046,81.57824707,94.48740387,83.03282166,31.12910461,57.82139206,121.9819031,29.1417942
9/16/2015,46.23472214,30.49282455,51.06450653,81.91132355,94.4961853,84.28091431,31.5747776,57.85719681,122.2813568,29.8191185
9/17/2015,46.27868271,30.42221642,51.0899086,82.38827515,94.94161987,83.76235962,31.59158897,58.19725418,123.6333847,29.8191185
9/18/2015,46.55118942,29.8573761,49.8111763,82.60022736,95.15999603,82.25058746,30.83480453,58.35832977,121.9728317,29.09100151
9/21/2015,46.42811203,29.80441475,49.78577423,82.13845825,95.05516815,82.43517303,30.83480453,58.1435585,119.9402542,29.15873146
9/22/2015,46.57754517,29.24839973,48.60020447,81.47984314,95.31719208,80.87943268,30.11164665,58.34940338,118.9421387,28.59147263
9/23/2015,46.48965073,28.78063774,48.37155151,81.31329346,95.29972839,79.34861755,29.96870804,58.34044647,118.7343216,28.15968132
9/24/2015,46.54238129,28.6570797,48.23605347,81.04077911,95.33463287,79.27710724,29.86780548,58.34940338,117.4710999,28.10888481
9/25/2015,46.48088074,28.59529686,48.65947723,80.85153198,95.29102325,78.99095154,30.14313507,58.31359863,113.8553009,28.05737877
9/28/2015,46.49843597,27.9863205,47.7025528,80.15502167,95.54430389,76.34423065,29.56037521,58.43888474,109.1045151,27.43083382
9/29/2015,46.5687561,28.11870956,47.63480377,79.97331238,95.71028137,76.55883789,29.50125885,58.59998322,109.67202,27.65398979
9/30/2015,46.52481842,28.93067169,48.54092407,80.54871368,95.68406677,78.08782959,30.10090637,58.63577271,112.1893387,28.40070152
10/1/2015,46.55297089,29.08953857,48.69335175,80.32054138,95.66914368,78.86576843,30.18536186,58.64653778,113.0406418,28.49511147
10/2/2015,46.72016525,29.86619949,49.52325439,81.2330246,95.98426056,80.7703476,30.68367195,58.86161041,115.5487671,29.24182129
10/5/2015,46.64095688,30.51047516,50.50559235,81.63604736,95.83547974,82.95211029,31.30022049,58.6554718,115.8691635,29.82544708
10/6/2015,46.58817291,30.45751953,50.56487274,81.89456177,95.89672852,83.78371429,31.333992,58.75406265,112.8392334,29.74821281
10/7/2015,46.57056427,31.2694912,51.20000458,82.15311432,95.77416992,85.0266037,31.70561218,58.68238449,114.459465,30.48633194
10/8/2015,46.56176758,31.60486412,51.60648727,82.19113922,95.67790222,86.3499527,31.96742821,58.57483673,114.6517029,30.8811512
10/9/2015,46.47377014,31.71960068,51.69963837,82.53328705,95.68665314,86.43044281,32.03500366,58.53002167,115.3199463,30.91548538
10/12/2015,46.57056427,31.48130035,51.59802246,82.63976288,95.86173248,85.59886932,31.97587776,58.66443253,115.5304642,30.74382019
10/13/2015,46.62337494,30.96940994,50.94594955,82.06186676,95.80044556,85.30379486,31.59581757,58.69133377,113.9651642,30.19450378
10/14/2015,46.73776627,31.20770645,51.04756546,82.43447113,95.93173981,85.93865967,31.6464901,59.00499344,113.7271652,30.42625427
10/15/2015,46.67616653,31.96672058,51.91981888,82.84508514,95.78297424,86.33208466,32.22925186,58.76302719,116.5740204,31.12146378
10/16/2015,46.65856934,31.99319649,51.87746811,83.29370117,95.80922699,86.24269104,32.21235275,58.75406265,117.5351563,31.21587181
10/19/2015,46.66736221,31.66664314,51.69963837,83.3012619,95.88799286,85.54521942,32.07722855,58.76302719,117.8921585,30.89831543
10/20/2015,46.57937241,31.65781593,51.4879303,82.84508514,95.86173248,85.75087738,31.96742821,58.62862396,116.0797195,30.82964897
10/21/2015,46.64976501,31.19888115,51.4625206,82.55610657,95.97548676,84.74047089,31.94209099,58.72718811,114.9263382,30.38333702
10/22/2015,46.8081665,31.84315491,52.03837204,82.90592957,96.00177765,86.95800018,32.32216263,58.75406265,113.9834671,31.04421997
10/23/2015,46.8081665,32.02849579,52.55494308,83.07318115,95.86173248,87.67333984,32.61776733,58.56586456,116.4916458,31.2502079
10/26/2015,46.79057693,31.73725319,52.36016083,83.11880493,95.95799255,87.04742432,32.49952316,58.62862396,116.931015,30.89831543
10/27/2015,46.90497589,31.37539673,51.90288162,82.89070129,96.03678131,86.33208466,32.21235275,58.70029068,118.9174042,30.61507416
10/28/2015,46.89616776,31.01353645,52.24161148,82.54849243,95.92297363,87.75379944,32.38973236,58.48521423,120.2996216,30.28034401
10/29/2015,46.74656296,30.72229576,51.8605423,82.67020416,95.85293579,87.85218048,32.1532402,58.29698944,120.5192947,29.94560814
10/30/2015,46.799366,30.77524376,51.75045013,82.5029068,96.0280304,88.17407227,32.12790298,58.27011871,119.8510666,29.90270233
11/2/2015,46.68566895,31.38422394,52.24161148,82.56398773,95.97097778,88.83576965,32.4404068,58.07297134,122.5148544,30.46916771
11/3/2015,46.6504364,31.79902649,52.22467422,83.02205658,95.8219223,89.02353668,32.4404068,58.00126266,122.4049911,30.8468132
11/4/2015,46.54465866,31.54308128,51.93675613,83.00682831,95.856987,88.52279663,32.22925186,57.92059708,122.1120911,30.67516136
11/5/2015,46.58873367,31.59603691,51.84359741,83.10604858,95.84822845,87.96841431,32.18703079,57.89373398,121.6543732,30.71806526
11/6/2015,46.41246796,31.15475082,51.60648727,82.60216522,95.52371216,88.18302917,32.03500366,57.62487793,121.3797913,30.37475395
11/9/2015,46.39482498,30.37808418,51.07297516,82.20513153,95.46229553,87.44980621,31.69716835,57.60693741,120.5467911,29.66238213
11/10/2015,46.50058746,30.24570847,51.03910065,82.31198883,95.5149231,86.81494141,31.68871689,57.66968155,121.3248291,29.58512688
11/11/2015,46.55347824,30.30748749,51.30161667,82.33492279,95.558815,87.00272369,31.84074783,57.64279175,119.9243011,29.61946487
11/12/2015,46.57109833,30.01623344,50.63261414,82.48760986,95.63770294,85.06236267,31.46068192,57.72346115,117.855545,29.31048393
11/13/2015,46.65924072,29.60143089,50.209198,82.36545563,95.73418427,86.05488586,31.21575546,57.88475037,117.7548447,28.92425156
11/16/2015,46.72093201,30.17509651,50.84432602,82.41129303,95.68157959,87.08319855,31.5873661,57.91165543,118.9723282,29.55080605
11/17/2015,46.74736404,30.08683777,50.97982407,82.60216522,95.856987,86.83280182,31.6295929,57.88475037,119.60392,29.51646996
11/18/2015,46.81787872,30.41339111,51.44558334,82.80062103,96.0324173,88.63011169,31.93365097,57.83995056,121.928978,29.74821281
11/19/2015,46.84431076,30.68698692,51.70809937,82.95334625,96.19908905,88.5406723,32.10256958,57.91165543,119.8785629,29.97135544
11/20/2015,46.81787872,30.99589157,51.58954239,83.21295166,96.21659088,88.20985413,32.03500366,57.83097839,120.8122253,30.2288475
11/23/2015,46.80907059,30.70464134,51.2677536,83.12895966,96.30430603,88.3171463,31.84074783,57.85786819,120.8305359,29.97994804
11/24/2015,46.87075806,30.86350822,51.27621078,83.04496765,96.37445831,89.16661072,31.88297272,57.92059708,121.2149887,30.05718803
11/25/2015,46.90602493,30.62521172,51.39477539,82.96860504,96.42709351,88.77316284,31.93365097,57.9564476,121.9106979,29.82544708
11/27/2015,46.93247223,29.95445442,51.4032402,82.97625732,96.44465637,88.76422119,31.92520714,58.01918411,122.1852798,29.17315865
11/30/2015,46.88838196,29.99859047,51.36090469,82.75482941,96.50605011,88.871521,31.88297272,57.9564476,120.6566238,29.21607018
12/1/2015,47.02087402,30.22805405,51.90288162,82.996315,96.63433075,89.46167755,32.22925186,58.13414383,122.4049911,29.38773155
12/2/2015,46.99437332,29.86619949,51.35242844,82.72803497,96.67829895,88.21879578,31.89141273,58.02645874,121.4072418,29.09590912
12/3/2015,46.54395676,29.69850922,51.10684967,82.1531601,96.37068176,87.52133942,31.73939323,57.73928833,118.6519241,29.01007843
12/4/2015,46.54395676,29.90150452,51.52180099,82.27581024,96.52888489,88.76422119,31.96742821,57.81106567,121.3157043,29.12165833
12/7/2015,46.80890274,29.40726089,51.19152832,82.07648468,96.62555695,87.19049072,31.70561218,57.96361923,120.3362503,28.70968246
12/8/2015,46.83539963,29.08071136,50.43784714,81.94616699,96.68707275,85.61676788,31.22420311,57.98158264,120.7481384,28.36636353
12/9/2015,46.83539963,28.84241486,50.209198,82.08410645,96.79257202,87.44980621,31.15663338,58.05338669,119.4757843,28.1603775
12/10/2015,46.80006027,28.64825249,50.21766281,81.96152496,96.83649445,86.97588348,31.14818382,57.93670273,120.4186249,27.87714386
12/11/2015,46.87072372,27.84511375,49.26073456,80.70446777,97.01226807,84.84778595,30.59077072,58.29567719,118.4230881,27.0875206
12/14/2015,46.79124832,28.29522514,49.33694839,81.02639771,96.78378296,83.64958191,30.65833092,58.0174942,118.9723282,27.53383255
12/15/2015,46.69409561,28.72768211,49.58253098,81.2946701,96.68707275,84.13243866,30.77656937,57.83800125,120.6566238,27.93722153
12/16/2015,46.66759109,29.29252434,50.58180618,81.35600281,96.69587708,85.16073608,31.40156746,57.78415298,122.4324799,28.40927696
12/17/2015,46.73823547,28.91302109,49.93820953,81.42497253,96.98592377,83.48863983,31.03839493,57.88287354,121.0776749,28.1603775
12/18/2015,46.86190033,28.81594086,49.41316223,81.24103546,97.16166687,82.45137787,30.70900917,58.04441452,119.5856247,28.01447105
12/21/2015,46.90605927,29.04091644,49.64211655,81.09539032,97.20562744,83.10413361,30.90529442,58.03541565,120.6566238,28.21197891
12/22/2015,46.86190033,29.27396011,50.01799393,81.23335266,97.17926788,84.30233002,31.13472939,57.95466232,121.3523483,28.42759705
12/23/2015,46.78662491,29.68626976,50.85517883,81.60125732,97.2232132,86.22810364,31.64458275,57.86113739,122.6807327,28.85021973
12/24/2015,46.78662491,29.57870865,50.76975632,81.63825989,97.21090698,86.14710236,31.55960846,57.8970871,122.8369141,28.76397133
12/28/2015,46.94600677,29.37255669,50.65016556,81.40712738,97.25492096,85.49019623,31.46613693,57.91508102,122.2765121,28.61735153
12/29/2015,46.72465134,29.39944458,51.15418243,81.48416901,97.28133392,86.28209686,31.79752922,57.71725464,123.8015213,28.60009956
12/30/2015,46.74235916,28.94232178,50.84663773,81.65366364,97.34295654,85.49019623,31.60209084,57.75322342,123.2319183,28.20335579
12/31/2015,46.82205963,28.85268974,50.16322708,81.4995575,97.49268341,84.76127625,31.20270538,57.95108795,122.0743866,28.21197891
1/4/2016,46.91944122,28.06392097,49.39437485,81.41482544,97.28133392,83.43841553,30.73534966,57.9780426,119.6766586,27.40986633
1/5/2016,46.8928833,28.12666702,49.31748581,81.63056183,97.3957901,83.40242767,30.7013607,57.9960289,120.2278137,27.47024155
1/6/2016,47.06998825,27.58886909,48.50592422,81.62285614,97.82730103,81.35965729,30.14052773,58.34675217,118.9968109,26.97861862
1/7/2016,46.99914551,26.73736382,47.4978714,81.23761749,97.96820068,79.0739212,29.5711956,58.32877731,116.3693924,26.1075058
1/8/2016,46.99028397,26.45053864,46.92551041,81.16830444,98.01224518,78.21002197,29.2057991,58.46367264,114.6790085,25.8746357
1/11/2016,46.93715668,26.4415741,47.12199783,81.02957153,97.85372925,77.1121521,29.3332653,58.36473846,113.0161896,25.76251221
1/12/2016,46.99914551,26.4953537,47.34409714,80.65205383,97.88895416,77.21115112,29.45223427,58.49065018,114.320755,25.85738564
1/13/2016,47.10539246,26.21749687,46.60942078,80.33618164,97.93299103,75.43834686,29.01036453,58.69748306,110.7011261,25.56414032
1/14/2016,46.95486832,26.55809784,47.20742035,80.42862701,97.75684357,76.42823792,29.35025978,58.59856415,113.5306702,25.89188766
1/15/2016,47.01685333,25.5093956,45.49885941,79.63502502,98.05630493,74.93438721,28.33056641,58.79640198,111.9872971,24.80515289
1/19/2016,46.87517166,25.88585663,45.91745758,79.92783356,98.04745483,73.90851593,28.57699776,58.7334671,111.5095444,25.15014267
1/20/2016,47.01685333,25.32117081,44.87524033,79.44242096,98.19716644,73.53057098,27.92269135,58.91333008,112.0423889,24.62402725
1/21/2016,47.06113052,25.41976357,45.20840836,79.80457306,98.13555908,74.04350281,28.13512421,58.83240509,111.4636383,24.66714859
1/22/2016,46.9637146,26.28919983,46.54108429,80.5519104,98.01224518,75.33034515,28.95087051,58.74244308,113.337738,25.50376701
1/25/2016,47.07884216,25.84103584,45.91745758,80.18208313,98.06507111,72.86463165,28.53450203,58.85038376,112.3639526,25.08114815
1/26/2016,47.04340363,26.21749687,46.73757172,80.43632507,98.03865814,74.25947571,29.05285072,58.87734604,113.1080627,25.4433918
1/27/2016,47.18508911,26.12786484,46.43857193,80.82157898,98.09147644,73.61154938,28.86590767,58.88634491,111.6381531,25.27951813
1/28/2016,47.2824707,26.54017258,46.57525635,81.24531555,98.10913086,73.81851959,28.97637558,58.97628021,108.8545685,25.68488693
1/29/2016,47.43300247,27.4006443,47.39536667,81.53038025,98.24121094,76.26622009,29.47771263,59.19207382,110.7103195,26.59050179
2/1/2016,47.4294548,27.14070702,47.34409714,81.12737274,98.01533508,76.32923126,29.41823959,59.11558151,111.0226517,26.32313538
2/2/2016,47.50923157,26.26230812,46.2420845,80.94945526,98.27120209,75.57333374,28.75543976,59.36769104,109.3231049,25.53826523
2/3/2016,47.58013535,27.00626183,46.62651443,81.30529785,98.35946655,77.75107574,29.01036453,59.36769104,109.8467484,26.21962929
2/4/2016,47.58013535,27.2124157,46.68630981,81.40586853,98.43886566,79.64985657,29.06984138,59.43967438,109.5160446,26.40075493
2/5/2016,47.5890007,26.89870071,45.96871948,81.32074738,98.51828003,78.65096283,28.63647652,59.46670532,107.1550293,26.12475777
2/8/2016,47.67764664,26.53120613,45.11443329,80.95720673,98.77418518,76.68920898,28.11812973,59.71878433,105.2257919,25.76251221
2/9/2016,47.70424271,26.16371727,44.59332657,80.69419861,98.78299713,77.47212219,27.81221962,59.70977402,105.9331741,25.43476868
2/10/2016,47.6510582,26.27127457,44.54207611,80.77157593,98.80950165,76.88717651,27.75273895,59.79083252,106.8702164,25.51239204
2/11/2016,47.72195435,25.83207512,43.89282227,80.6787262,98.95951843,75.34835052,27.38735008,59.9888649,105.1798401,25.14151955
2/12/2016,47.51809692,26.28023529,44.66167068,80.99586487,98.71240997,77.48110199,27.82071686,59.77281952,106.6221619,25.5555172
2/16/2016,47.54467773,26.86284637,45.56721115,81.25889587,98.7653656,78.65096283,28.3560524,59.57474518,108.7994537,26.15925598
2/17/2016,47.58013535,27.39167595,46.35313797,81.83128357,98.63297272,80.09980774,28.86590767,59.46670532,110.5082016,26.70262527
2/18/2016,47.68650055,27.23033714,46.11394119,82.07880402,98.62413025,79.70385742,28.72994614,59.68278122,109.5252075,26.57325363
2/19/2016,47.73083115,27.10485649,46.06268692,82.00920105,98.5535965,78.92995453,28.6789608,59.60174179,109.6813889,26.46113205
2/22/2016,47.77515793,27.77710342,46.58379745,82.41143799,98.45652008,80.36975861,29.02735901,59.59277344,111.1145172,27.11662292
2/23/2016,47.78400421,27.18552589,45.82349014,82.39596558,98.49181366,78.53398132,28.54300499,59.68278122,110.1223679,26.53012276
2/24/2016,47.84606171,27.12278366,45.66117859,82.41143799,98.35946655,79.55987549,28.4580307,59.67377472,110.5908585,26.53012276
2/25/2016,47.9258194,27.2124157,46.20791626,82.69764709,98.43004608,80.43276978,28.79792595,59.80883408,111.9137878,26.57325363
2/26/2016,47.9258194,26.94351768,46.08831787,82.83683777,98.27120209,81.49464417,28.69595337,59.55673599,111.8862152,26.34038353
2/29/2016,48.03217697,27.17656326,45.81494904,82.96066284,98.26237488,81.22467804,28.56849289,59.63777542,110.131546,26.50425148
3/1/2016,48.01887131,28.14459038,47.01093292,83.9307251,98.07764435,83.09645844,29.30777359,59.311409,112.5109329,27.47024155
3/2/2016,47.87690735,28.52104759,47.33556366,83.72879791,97.97155762,83.27644348,29.51171303,59.29338074,112.8967819,27.89286041
3/3/2016,47.90352631,28.8437252,47.796875,83.82978821,98.03343964,83.87036133,29.8261261,59.311409,112.6579132,28.19472694
3/4/2016,47.92126846,29.41737366,48.14712906,84.03170776,97.85665131,84.70729065,30.05555344,59.17618561,112.4925613,28.8157177
3/7/2016,47.93901825,29.37255669,48.08732605,84.1947937,97.88316345,85.83216095,30.03006744,59.08603668,113.5306702,28.75534439
3/8/2016,48.06324768,28.8706131,47.6174736,83.86083221,97.97155762,83.97835541,29.69866371,59.32042694,111.9045944,28.25509834
3/9/2016,47.93901825,29.04987907,47.796875,84.06278992,97.94503784,84.49130249,29.8261261,59.20324707,111.94133,28.43622589
3/10/2016,47.77044296,29.09469986,47.71998978,84.01618958,98.00694275,85.0042572,29.80062294,59.03193665,111.8862152,28.36722374
3/11/2016,47.93014908,29.70419693,48.96723557,84.53655243,97.92739105,86.60606384,30.57389832,58.9147377,114.3115616,28.9882164
3/14/2016,47.91238785,29.52493286,48.86471939,84.35017395,97.99806213,86.0841217,30.50591278,58.9147377,113.9073105,28.82434273
3/15/2016,47.91238785,29.10366249,48.40340805,83.87637329,97.98035431,85.31021881,30.19610596,58.90572357,111.7300568,28.3379364
3/16/2016,48.02775192,29.68626976,48.83055115,84.7074585,98.0157547,86.88503265,30.51189804,59.1491394,111.4176941,28.93406868
3/17/2016,48.12535477,30.34058571,49.20643234,85.36763763,98.13950348,88.8647995,30.79353142,59.19421768,110.1958542,29.52156639
3/18/2016,48.22296143,30.50193024,49.1210022,85.43753052,98.17488098,88.96379089,30.74233246,59.32042694,111.7208633,29.72027779
3/21/2016,48.22296143,30.56466866,49.04412079,85.75598907,98.19259644,88.83821106,30.68258667,59.22125244,112.3439178,29.84123039
3/22/2016,48.27617645,30.49295998,48.95869827,85.59290314,98.2102356,88.96469879,30.64844894,59.09503555,113.6158295,29.7116394
3/23/2016,48.26730728,29.97309113,48.46320343,85.05695343,98.30747223,87.69994354,30.31559181,59.32943344,112.5927658,29.2537365
3/24/2016,48.32055283,29.90139008,48.13858032,84.85501099,98.18370819,87.88063812,30.11928368,59.27536011,112.4729614,29.21053886
3/28/2016,48.24069595,29.99998474,48.42903519,85.01813507,98.2986145,88.21488953,30.30705643,59.29338074,112.205658,29.28829193
3/29/2016,48.41814041,30.41228676,48.95015717,85.46083832,98.43126678,88.94663239,30.66552353,59.59090042,113.6434784,29.5734005
3/30/2016,48.42702103,30.72600746,49.31748581,85.54626465,98.537323,89.38929749,30.89595604,59.63597107,113.7080078,29.9103508
3/31/2016,48.39152527,30.69911957,48.83055115,85.70938873,98.69641113,88.69367981,30.62284279,59.77119827,113.6434784,29.87578773
4/1/2016,48.37020493,30.60948372,48.30944061,85.93471527,98.62734985,89.44348145,30.28145027,59.70620728,115.1642532,29.962183
4/4/2016,48.3613205,30.24199486,48.20692444,85.91133881,98.79558563,88.49493408,30.21317673,59.74233246,116.2610703,29.5561161
4/5/2016,48.46791077,29.65041351,47.25867081,85.68523407,98.91068268,87.92579651,29.64987755,59.89574814,114.8969727,29.00318718
4/6/2016,48.43239594,30.00894737,48.02753067,85.88793945,98.96379852,88.73882294,30.12783051,59.79647827,118.1228638,29.37468338
4/7/2016,48.45014572,29.40841103,47.32702255,85.53707886,99.30030823,87.61865997,29.70109177,60.04016113,116.924675,28.76127434
4/8/2016,48.45903778,29.91931725,48.23255157,85.80996704,99.31800079,88.41364288,30.26438141,59.96796799,116.3624496,29.26236916
4/11/2016,48.43239594,30.30473328,48.25818253,86.19204712,99.30030823,88.91951752,30.28998184,59.94992828,115.5513611,29.65115356
4/12/2016,48.3613205,30.77082634,48.97577286,86.30900574,99.25602722,89.97647095,30.75086784,59.81451416,116.4546204,30.10905647
4/13/2016,48.41462326,31.31757927,49.75317001,86.66769409,99.31800079,91.15086365,31.23734856,59.79647827,117.6528168,30.67062759
4/14/2016,48.42350388,31.16520882,49.91547775,86.77685547,99.30030823,91.04245758,31.27148628,59.70620728,117.9109039,30.51511765
4/15/2016,48.47677994,30.98594284,49.80442429,86.82363129,99.3976593,91.52125549,31.18614006,59.85062027,117.8002625,30.33368683
4/18/2016,48.40572739,31.12935257,50.23156357,86.87038422,99.44193268,91.97293854,31.46778679,59.80548477,118.9431839,30.43736458
4/19/2016,48.43239594,31.60440445,51.10292816,87.20571136,99.37109375,93.72549438,32.01401138,59.72426224,119.0906525,30.90389633
4/20/2016,48.46791077,31.46099472,51.14563751,87.27587128,99.26488495,93.53580475,32.02254868,59.55278015,119.818779,30.70519066
4/21/2016,48.30804062,31.14727592,50.83810425,86.96398163,99.29141235,93.15635681,31.83477783,59.47154236,120.5653305,30.36825562
4/22/2016,48.25476074,30.95905113,50.8637352,86.83139801,99.21175385,93.81584167,31.80918121,59.47154236,121.0261765,30.25592804
4/25/2016,48.21034622,30.76186371,50.60744858,86.48054504,99.17633057,93.07505035,31.67262459,59.37224197,120.4547348,30.01402092
4/26/2016,48.14816666,31.09349251,50.78684616,86.55853271,99.16742706,94.23139191,31.79211426,59.30005646,119.8279572,30.36825562
4/27/2016,48.20145416,31.28172684,50.82102585,86.94837952,99.20289612,94.90891266,31.84332085,59.52568817,119.7634659,30.5496769
4/28/2016,48.19256973,30.95905113,50.12905121,87.12773132,99.31800079,93.9693985,31.43364525,59.68815231,118.9155197,30.23864937
4/29/2016,48.26364136,30.82460213,49.91547775,87.04199219,99.35338593,93.45448303,31.33122253,59.67011261,117.1090393,30.17817497
5/2/2016,48.32231522,30.74392891,50.38533783,87.02626801,99.31791687,93.92424011,31.59581184,59.57610703,117.8371353,30.10042
5/3/2016,48.42900467,29.87450027,49.5566864,86.83066559,99.60176086,92.2710495,31.0666523,59.77492905,117.2841339,29.26236916
5/4/2016,48.42010498,29.39048576,48.98431396,86.62717438,99.61949158,91.46705627,30.69111443,59.87436676,115.9569168,28.84767342
5/5/2016,48.5001297,29.3815155,48.88180161,86.83066559,99.68154907,91.08763885,30.66552353,59.95569611,116.3255692,28.84767342
5/6/2016,48.54458237,29.4263382,49.01848602,86.94023132,99.65498352,91.84646606,30.73378563,59.92858124,115.7357025,28.91678429
5/9/2016,48.54458237,29.04987907,48.91597748,86.72112274,99.75255585,90.52754211,30.63137817,60.02801895,117.0905762,28.47616577
